year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1988,burnsto02,Todd Burns,24,OAK,AL,8,2,.800,3.16,17,14,3,2,0,1,102.2,93,38,36,8,34,1,57,1,6,3,425,121,3.69,1.237,8.2,0.7,3.0,5.0,1.68
1988,cadargr01,Greg Cadaret,26,OAK,AL,5,2,.714,2.89,58,0,16,0,0,3,71.2,60,26,23,2,36,1,64,1,3,5,311,133,2.89,1.340,7.5,0.3,4.5,8.0,1.78
1988,calhoje01,Jeff Calhoun,30,PHI,NL,0,0,,15.43,3,0,0,0,0,0,2.1,6,4,4,2,1,0,1,0,0,0,14,27,14.34,3.000,23.1,7.7,3.9,3.9,1.00
1988,camacer01,Ernie Camacho,33,HOU,NL,0,3,.000,7.64,13,0,6,0,0,1,17.2,25,15,15,1,12,2,13,0,3,4,85,45,4.07,2.094,12.7,0.5,6.1,6.6,1.08
1988,campbmi01,Mike Campbell,24,SEA,AL,6,10,.375,5.89,20,20,0,2,0,0,114.2,128,81,75,18,43,1,63,0,4,4,507,71,4.84,1.491,10.0,1.4,3.4,4.9,1.47
1988,candejo01,John Candelaria,34,NYY,AL,13,7,.650,3.38,25,24,1,6,2,1,157.0,150,69,59,18,23,2,121,2,12,2,640,117,3.20,1.102,8.6,1.0,1.3,6.9,5.26
1988,candito01,Tom Candiotti,30,CLE,AL,14,8,.636,3.28,31,31,0,11,1,0,216.2,225,86,79,15,53,3,137,6,7,5,903,125,3.22,1.283,9.3,0.6,2.2,5.7,2.58
1988,cangejo01,John Cangelosi,25,PIT,NL,0,0,,0.00,1,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,1,7,,2.77,0.500,4.5,0.0,0.0,0.0,
1988,capelmi01,Mike Capel,26,CHC,NL,2,1,.667,4.91,22,0,11,0,0,0,29.1,34,19,16,5,13,2,19,3,0,5,134,75,5.33,1.602,10.4,1.5,4.0,5.8,1.46
1988,carltst01,Steve Carlton,43,MIN,AL,0,1,.000,16.76,4,1,1,0,0,0,9.2,20,19,18,5,5,1,5,0,2,0,54,25,10.01,2.586,18.6,4.7,4.7,4.7,1.00
1988,carmado01,Don Carman,28,PHI,NL,10,14,.417,4.29,36,32,0,2,0,0,201.1,211,101,96,20,70,6,116,4,3,8,873,83,4.01,1.396,9.4,0.9,3.1,5.2,1.66
1988,carpecr01,Cris Carpenter,23,STL,NL,2,3,.400,4.72,8,8,0,1,0,0,47.2,56,27,25,3,9,2,24,1,0,1,203,75,3.21,1.364,10.6,0.6,1.7,4.5,2.67
1988,carych01,Chuck Cary,28,ATL,NL,0,0,,6.48,7,0,1,0,0,0,8.1,8,6,6,1,4,0,7,1,0,1,39,59,4.45,1.440,8.6,1.1,4.3,7.6,1.75
1988,castito02,Tony Castillo,25,TOR,AL,1,0,1.000,3.00,14,0,6,0,0,0,15.0,10,5,5,2,2,0,14,0,0,0,54,133,3.04,0.800,6.0,1.2,1.2,8.4,7.00
1988,cecenjo01,Jose Cecena,24,TEX,AL,0,0,,4.78,22,0,7,0,0,1,26.1,20,16,14,2,23,1,27,2,2,3,121,86,4.55,1.633,6.8,0.7,7.9,9.2,1.17
1988,cerutjo01,John Cerutti,28,TOR,AL,6,7,.462,3.13,46,12,11,0,0,1,123.2,120,56,43,12,42,6,65,3,3,7,524,125,4.07,1.310,8.7,0.9,3.1,4.7,1.55
1988,charlno01,Norm Charlton,25,CIN,NL,4,5,.444,3.96,10,10,0,0,0,0,61.1,60,27,27,6,20,2,39,2,2,3,259,91,3.85,1.304,8.8,0.9,2.9,5.7,1.95
1988,childro01,Rocky Childress,26,HOU,NL,1,0,1.000,6.17,11,0,3,0,0,0,23.1,26,17,16,3,9,2,24,1,0,0,103,55,3.67,1.500,10.0,1.2,3.5,9.3,2.67
1988,clancji01,Jim Clancy,32,TOR,AL,11,13,.458,4.49,36,31,5,4,0,1,196.1,207,106,98,26,47,3,118,9,0,7,827,87,4.14,1.294,9.5,1.2,2.2,5.4,2.51
1988,clarkte01,Terry Clark,27,CAL,AL,6,6,.500,5.07,15,15,0,2,1,0,94.0,120,54,53,8,31,6,39,0,2,5,410,76,4.03,1.606,11.5,0.8,3.0,3.7,1.26
1988,clayda02,Danny Clay,26,PHI,NL,0,1,.000,6.00,17,0,2,0,0,0,24.0,27,17,16,5,21,2,12,0,1,2,114,60,7.10,2.000,10.1,1.9,7.9,4.5,0.57
1988,clearma01,Mark Clear,32,MIL,AL,1,0,1.000,2.79,25,0,16,0,0,0,29.0,23,12,9,4,21,0,26,0,4,1,130,144,4.94,1.517,7.1,1.2,6.5,8.1,1.24
1988,clemero02,Roger Clemens,25,BOS,AL,18,12,.600,2.93,35,35,0,14,8,0,264.0,217,93,86,17,62,4,291,6,7,4,1063,141,2.17,1.057,7.4,0.6,2.1,9.9,4.69
1988,clemepa01,Pat Clements,26,NYY,AL,0,0,,6.48,6,1,1,0,0,0,8.1,12,8,6,1,4,0,3,0,0,1,41,64,5.05,1.920,13.0,1.1,4.3,3.2,0.75
1988,clibust02,Stew Cliburn,31,CAL,AL,4,2,.667,4.07,40,1,13,0,0,0,84.0,83,45,38,11,32,6,42,6,4,1,361,95,4.83,1.369,8.9,1.2,3.4,4.5,1.31
1988,codirch01,Chris Codiroli,30,CLE,AL,0,4,.000,9.31,14,2,4,0,0,1,19.1,32,22,20,2,10,2,12,3,0,2,101,45,4.89,2.172,14.9,0.9,4.7,5.6,1.20
1988,coffmke01,Kevin Coffman,23,ATL,NL,2,6,.250,5.78,18,11,2,0,0,0,67.0,62,52,43,3,54,2,24,4,1,11,311,64,5.23,1.731,8.3,0.4,7.3,3.2,0.44
1988,comstke01,Keith Comstock,32,SDP,NL,0,0,,6.75,7,0,3,0,0,0,8.0,8,6,6,1,3,1,9,0,1,2,35,54,3.27,1.375,9.0,1.1,3.4,10.1,3.00
1988,conceda01,Dave Concepcion,40,CIN,NL,0,0,,0.00,1,0,1,0,0,0,1.1,2,0,0,0,0,0,1,0,0,0,6,,1.27,1.500,13.5,0.0,0.0,6.8,
1988,coneda01,David Cone,25,NYM,NL,20,3,.870,2.22,35,28,0,8,4,0,231.1,178,67,57,10,80,7,213,4,10,10,936,145,2.58,1.115,6.9,0.4,3.1,8.3,2.66
1988,cookde01,Dennis Cook,25,SFG,NL,2,1,.667,2.86,4,4,0,1,1,0,22.0,9,8,7,1,11,1,13,0,0,1,86,117,3.68,0.909,3.7,0.4,4.5,5.3,1.18
1988,cookmi01,Mike Cook,24,CAL,AL,0,1,.000,4.91,3,0,1,0,0,0,3.2,4,2,2,0,1,0,2,1,0,1,15,87,3.31,1.364,9.8,0.0,2.5,4.9,2.00
1988,corbesh01,Sherman Corbett,25,CAL,AL,2,1,.667,4.14,34,0,7,0,0,1,45.2,47,23,21,2,23,3,28,0,0,2,204,94,3.62,1.533,9.3,0.4,4.5,5.5,1.22
1988,corsiji01,Jim Corsi,26,OAK,AL,0,1,.000,3.80,11,1,7,0,0,0,21.1,20,10,9,1,6,1,10,0,1,1,89,102,3.28,1.219,8.4,0.4,2.5,4.2,1.67
1988,costejo01,John Costello,27,STL,NL,5,2,.714,1.81,36,0,15,0,0,1,49.2,44,15,10,3,25,4,38,0,1,0,214,194,3.53,1.389,8.0,0.5,4.5,6.9,1.52
1988,coxda01,Danny Cox,28,STL,NL,3,8,.273,3.98,13,13,0,0,0,0,86.0,89,40,38,6,25,7,47,1,3,4,361,88,3.49,1.326,9.3,0.6,2.6,4.9,1.88
1988,crewsti01,Tim Crews,27,LAD,NL,4,0,1.000,3.14,42,0,12,0,0,0,71.2,77,29,25,3,16,7,45,0,0,1,301,107,2.73,1.298,9.7,0.4,2.0,5.7,2.81
1988,crimch01,Chuck Crim,26,MIL,AL,7,6,.538,2.91,70,0,25,0,0,9,105.0,95,38,34,11,28,3,58,2,2,9,425,137,3.88,1.171,8.1,0.9,2.4,5.0,2.07
1988,croucza01,Zach Crouch,22,BOS,AL,0,0,,6.75,3,0,1,0,0,0,1.1,4,1,1,0,2,0,0,0,0,0,9,78,7.27,4.500,27.0,0.0,13.5,0.0,0.00
1988,curryst01,Steve Curry,22,BOS,AL,0,1,.000,8.18,3,3,0,0,0,0,11.0,15,10,10,0,14,2,4,0,1,2,59,52,5.86,2.636,12.3,0.0,11.5,3.3,0.29
1988,darliro01,Ron Darling,27,NYM,NL,17,9,.654,3.25,34,34,0,7,4,0,240.2,218,97,87,24,60,2,161,5,2,7,971,99,3.54,1.155,8.2,0.9,2.2,6.0,2.68
1988,darwida01,Danny Darwin,32,HOU,NL,8,13,.381,3.84,44,20,9,3,0,3,192.0,189,86,82,20,48,9,129,7,2,1,804,86,3.64,1.234,8.9,0.9,2.3,6.0,2.69
1988,davisjo03,Joel Davis,23,CHW,AL,0,1,.000,6.75,5,2,1,0,0,0,16.0,21,12,12,4,5,0,10,0,0,0,70,60,5.71,1.625,11.8,2.3,2.8,5.6,2.00
1988,davisjo04,John Davis,25,CHW,AL,2,5,.286,6.64,34,1,10,0,0,1,63.2,77,58,47,5,50,10,37,4,3,6,319,60,5.17,1.995,10.9,0.7,7.1,5.2,0.74
1988,davisma01,Mark Davis,27,SDP,NL,5,10,.333,2.01,62,0,52,0,0,28,98.1,70,24,22,2,42,11,102,0,1,9,402,171,2.24,1.139,6.4,0.2,3.8,9.3,2.43
1988,davisro02,Ron Davis,32,SFG,NL,1,1,.500,4.67,9,0,4,0,0,0,17.1,15,10,9,4,6,0,15,1,0,0,72,72,5.25,1.212,7.8,2.1,3.1,7.8,2.50
1988,davisst02,Storm Davis,26,OAK,AL,16,7,.696,3.70,33,33,0,1,0,0,201.2,211,86,83,16,91,2,127,1,2,16,872,103,3.91,1.498,9.4,0.7,4.1,5.7,1.40
1988,dawlebi01,Bill Dawley,30,PHI,NL,0,2,.000,13.50,8,0,1,0,0,0,8.2,16,13,13,3,4,1,3,0,0,2,47,28,7.96,2.308,16.6,3.1,4.2,3.1,0.75
1988,dayleke01,Ken Dayley,29,STL,NL,2,7,.222,2.77,54,0,21,0,0,5,55.1,48,20,17,2,19,7,38,1,0,2,226,127,2.95,1.211,7.8,0.3,3.1,6.2,2.00
1988,dejesjo01,Jose de Jesus,23,KCR,AL,0,1,.000,27.00,2,1,0,0,0,0,2.2,6,10,8,0,5,1,2,0,0,0,19,17,6.89,4.125,20.3,0.0,16.9,6.8,0.40
1988,dedmoje01,Jeff Dedmon,28,CLE,AL,1,0,1.000,4.54,21,0,12,0,0,1,33.2,35,20,17,3,21,1,17,3,1,2,157,91,5.06,1.663,9.4,0.8,5.6,4.5,0.81
1988,deleojo01,Jose DeLeon,27,STL,NL,13,10,.565,3.67,34,34,0,3,1,0,225.1,198,95,92,13,86,7,208,2,0,10,940,95,2.84,1.260,7.9,0.5,3.4,8.3,2.42
1988,deshaji01,Jim Deshaies,28,HOU,NL,11,14,.440,3.00,31,31,0,3,2,0,207.0,164,77,69,20,72,5,127,2,6,1,847,111,3.87,1.140,7.1,0.9,3.1,5.5,1.76
1988,dibblro01,Rob Dibble,24,CIN,NL,1,1,.500,1.82,37,0,6,0,0,0,59.1,43,12,12,2,21,5,59,1,2,3,235,199,2.33,1.079,6.5,0.3,3.2,8.9,2.81
1988,dillago01,Gordon Dillard,24,BAL,AL,0,0,,6.00,2,1,0,0,0,0,3.0,3,2,2,1,4,0,2,0,0,0,15,73,9.77,2.333,9.0,3.0,12.0,6.0,0.50
1988,dimicfr01,Frank DiMichele,23,CAL,AL,0,0,,9.64,4,0,0,0,0,0,4.2,5,5,5,2,2,0,1,0,1,0,21,43,9.20,1.500,9.6,3.9,3.9,1.9,0.50
1988,dipinfr01,Frank DiPino,31,CHC,NL,2,3,.400,4.98,63,0,23,0,0,6,90.1,102,54,50,6,32,7,69,0,1,6,398,73,3.17,1.483,10.2,0.6,3.2,6.9,2.16
1988,dopsojo01,John Dopson,24,MON,NL,3,11,.214,3.04,26,26,0,1,0,0,168.2,150,69,57,15,58,3,101,1,1,3,704,118,3.78,1.233,8.0,0.8,3.1,5.4,1.74
1988,dotsori01,Richard Dotson,29,NYY,AL,12,9,.571,5.00,32,29,0,4,0,0,171.0,178,103,95,27,72,3,77,4,3,3,755,79,5.25,1.462,9.4,1.4,3.8,4.1,1.07
1988,downske01,Kelly Downs,27,SFG,NL,13,9,.591,3.32,27,26,0,6,3,0,168.0,140,67,62,11,47,8,118,3,4,7,685,99,3.11,1.113,7.5,0.6,2.5,6.3,2.51
1988,drabedo01,Doug Drabek,25,PIT,NL,15,7,.682,3.08,33,32,0,3,1,0,219.1,194,83,75,21,50,4,127,6,1,4,880,110,3.62,1.112,8.0,0.9,2.1,5.2,2.54
1988,draveda01,Dave Dravecky,32,SFG,NL,2,2,.500,3.16,7,7,0,1,0,0,37.0,33,19,13,4,8,0,19,0,2,0,151,105,3.80,1.108,8.0,1.0,1.9,4.6,2.38
1988,dunnemi01,Mike Dunne,25,PIT,NL,7,11,.389,3.92,30,28,1,1,0,0,170.0,163,88,74,15,88,3,70,5,7,12,752,87,4.73,1.476,8.6,0.8,4.7,3.7,0.80
1988,eavega01,Gary Eave,24,ATL,NL,0,0,,9.00,5,0,4,0,0,0,5.0,7,5,5,0,3,0,0,0,0,0,24,44,4.57,2.000,12.6,0.0,5.4,0.0,0.00
1988,eckerde01,Dennis Eckersley,33,OAK,AL,4,2,.667,2.35,60,0,53,0,0,45,72.2,52,20,19,5,11,2,70,1,2,0,279,163,2.23,0.867,6.4,0.6,1.4,8.7,6.36
1988,eicheju01,Juan Eichelberger,34,ATL,NL,2,0,1.000,3.86,20,0,7,0,0,0,37.1,44,19,16,3,10,2,13,0,0,0,165,96,3.92,1.446,10.6,0.7,2.4,3.1,1.30
1988,eichhma01,Mark Eichhorn,27,TOR,AL,0,3,.000,4.19,37,0,17,0,0,1,66.2,79,32,31,3,27,4,28,6,6,3,302,94,4.00,1.590,10.7,0.4,3.6,3.8,1.04
1988,eilanda01,Dave Eiland,21,NYY,AL,0,0,,6.39,3,3,0,0,0,0,12.2,15,9,9,6,4,0,7,2,0,0,57,63,9.24,1.500,10.7,4.3,2.8,5.0,1.75
1988,ellswst01,Steve Ellsworth,27,BOS,AL,1,6,.143,6.75,8,7,0,0,0,0,36.0,47,29,27,7,16,1,16,1,0,1,168,62,5.82,1.750,11.8,1.8,4.0,4.0,1.00
1988,farrst01,Steve Farr,31,KCR,AL,5,4,.556,2.50,62,1,49,0,0,20,82.2,74,25,23,5,30,6,72,2,2,4,344,161,2.97,1.258,8.1,0.5,3.3,7.8,2.40
1988,farrejo03,John Farrell,25,CLE,AL,14,10,.583,4.24,31,30,0,4,0,0,210.1,216,106,99,15,67,3,92,9,3,2,895,97,3.91,1.345,9.2,0.6,2.9,3.9,1.37
1988,fernasi01,Sid Fernandez,25,NYM,NL,12,10,.545,3.03,31,31,0,1,1,0,187.0,127,69,63,15,70,1,189,6,9,4,751,106,3.01,1.053,6.1,0.7,3.4,9.1,2.70
